Respondent ID,How easy is it to balance your work life and personal life where you work?,"Paid Family Leave  (e.g. Parental Leave, Bereavement Leave)",Flex Time/Alternative Schedule,Job Share,"Child Care (e.g. referrals, reimbursement, lactation room, and/or services)","Elder Care (e.g. referrals, reimbursement, and/or services)",Adoption/Infertility Support (financial),"Recognition of Religious Diversity (e.g. extended holidays, dedicated prayer room)","Wellness (e.g. fitness, nutrition, stress management, mindfulness services)",Temporary or Permanent Switch to Part Time,"Emergency Leave/Life Events Time Off (e.g. military service, bereavement)",Telecommute/Remote Workplace,Not Sure,None/Not Applicable,"Paid Family Leave  (e.g. Parental Leave, Bereavement Leave)",Flex Time/Alternative Schedule,Job Share,"Child Care (e.g. referrals, reimbursement, lactation room, and/or services)","Elder Care (e.g. referrals, reimbursement, and/or services)",Adoption/Infertility Support (financial),"Recognition of Religious Diversity (e.g. extended holidays, dedicated prayer room)","Wellness (e.g. fitness, nutrition, stress management, mindfulness services)",Temporary or Permanent Switch to Part Time,"Emergency Leave/Life Events Time Off (e.g. military service, bereavement)",Telecommute/Remote Workplace,Not Sure,None/Not Applicable,Does your organization have stated values about work/life balance?,How well does your experience with your employer align with these values?,Does your organization state its values about diversity? ,How well does your experience with your employer align with these values?,"In your personal experience, how supportive do you find the culture in your organization?",Do you have any additional comments about work/life balance?,Have you ever taken voluntary or involuntary extended leave (more than regular vacation or paid time off) from your career?,Please note the length of your latest or most significant leave,Please indicate the reason(s) for your leave:,Other (please specify),How much of an impact did your time off have on your career progression?,Please characterize the effect:,Do you have any additional comments about career breaks?,Recognition from Colleagues/Peers,Recognition from Leadership,Promotions,Compensation,Access to Manager(s),Project/Committee/Team Assignments,Opportunities for Public Speaking/Writing,Leadership Opportunities,Do you have any additional comments about career satisfaction?,Does your company offer in-house training and development and/or pay for participation in external programs?,Have you ever participated in in-house or external programs for professional training and development,Skills Training,Personal Development,Management/Leadership Development,Certification Program,Degree Program,Diversity & Inclusion and/or Implicit Bias Training,Other (please specify),To what degree did participation advance or benefit your career?,Do you have any additional comments about professional development?,"Do you currently, or have you ever had a mentor, advocate, sponsor, career coach, or other advisor who helped you to navigate your career?",Was your mentor a . . ? (Answer about one if you've had multiple mentors),Was the relationship part of a formal mentoring program?,Did their support measurably impact your professional growth?,"Have you ever served in the workplace as a mentor, advocate, sponsor, coach, or other advisor? 	","Was your mentee a  . . ? ""(Answer about one if you've had multiple mentees)",Was the relationship part of a formal mentoring program?,Did your support measurably impact the career of the person you advised?,Do you have any additional comments about mentoring?,How often do you take action to interact with your network,Attending Conferences,Socializing With Peers Within Your Company,Socializing With Peers Outside Of Your Company,Using Social Media (e.g. LinkedIn),Other (please specify),Have you advanced your career or experienced other benefits as a result of networking?  ,Do you have any additional comments about networking?,I find the opportunities I want and make them happen,"I let my manager know what I want/expect, with the expectation that will generate opportunities",I am likely to pursue opportunities that become available,I don't pursue opportunities unless I fulfill all/most of the requirements on a job description,I am satisfied with my current position,I wait for someone to approach me with a new opportunity,I only look outside the organization for new opportunities,Do you have a plan for your career progression path for the next one to five years?,I let my manager know what I want/expect - you don't get what you don't ask for!,I count on being recognized for my accomplishments and advocate for myself when appropriate,I avoid discussions about salary/incentives,"I lead the discussion, whether or not I am facilitating the meeting",I contribute to discussions without hesitation,"I try to participate, though often I find it hard to break in to the discussion and/or wonder if anyone hears what I say","I volunteer to take notes, write on the white board, etc","I am an active listener, but generally keep my thoughts to myself",I keep a low profile at meetings,I am being paid fairly for the work that I do,I have fair opportunities to be promoted,I believe that people of all genders have the same opportunities to be promoted in the industry,I believe that people of all ethnicities have the same opportunities to be promoted in the industry,I believe that people of all ages  have the same opportunities to be promoted in the industry,I believe that people of all religious beliefs have the same opportunities to be promoted in the industry,I believe that people of all sexual orientations  have the same opportunities to be promoted in the industry,Do you have any additional comments about attitudes and behaviors?,Demographics,No only,Sensory Impairment,Mobility Impairment,Learning Disability,Mental Health Disorder,Prefer Not To Answer,Other (please specify),Gender Identity,Sexual Identity,Age Group,Residence Region,Birth Region,Ethnic Group,First Language,Religion,Highest level of education,Primary Caregiver?,Demographics comments,Organization type,Size of Organization,Areas of Job,Length with current employer,Length in industry,Kind of employment,Compensation,Additional job comments
274538,Somewhat easy,1,1,,,,,1,1,,1,1,,,1,,,,,,,,,,1,,,Yes,Some Alignment,Yes,Some Alignment,Not Sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274555,Somewhat easy,1,1,,,,,,1,1,1,1,,,,,,,,,,1,,1,1,,,Not Sure,,Yes,Moderate Alignment,Very Supportive,,Yes,1 - 3 months,Other (please specify),,Minimal,,,Very Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Dissatisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,,Yes,Yes,,,1,,1,,,Minimal,,Yes,Woman,Yes,Yes,No,,,,,Sometimes,1,1,1,1,,Yes,,Agree,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Yes,Agree,Agree,Strongly Disagree,Often,Often,Rarely,Often,Sometimes,Sometimes,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,,,,,,,,,,Female,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Master's Level Degree,No,,,11-100,"Administration (e.g., Finance, HR, Legal)",1-5 years,1-5 years,Full-Time Permanent Staff,,
274770,Very easy,1,1,,,,,,,,1,1,,,,1,,,,,,,,,1,,,No,,Yes,Moderate Alignment,Very Supportive,,No,,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,Yes,1,1,,,,1,,Minimal,,Not Sure,,,,No,,,,,Rarely,,,1,,,Yes,,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Not Sure,Agree,Strongly Agree,Strongly Disagree,Rarely,Often,Rarely,Rarely,Sometimes,Sometimes,Strongly Agree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,,,,,,,,,,Female,Heterosexual,20-35,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,No,,"Publisher (Commercial, Society, and University)","10,001- 20,001+",Editorial/Peer Review,1-5 years,1-5 years,Full-Time Permanent Staff,,
274931,Not so easy,1,1,1,,,,,1,1,,1,,,,1,,,,,,,,,,,,No,,No,,Somewhat Supportive,,No,,,,,,,Somewhat Satisfied,Somewhat Satisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,,Yes,Yes,1,1,1,,,1,,Some,,No,,,,No,,,,,Not Sure,,,,,,,,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,No,Agree,Neither Agree nor Disagree,Strongly Agree,Often,Often,Rarely,Rarely,Sometimes,Rarely,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Agree,Agree,,,,,,,,,,Female,Bisexual,36-50,Western Europe,,,,,Bachelor's Level Degree,No,,"Publisher (Commercial, Society, and University)","501 -2,000",Production,11 – 20 years,11 – 20 years,Full-Time Permanent Staff,,
275422,Extremely easy,,1,,,,,,1,,1,1,,,,1,,,,,,,,,1,,,Not Sure,,Yes,Moderate Alignment,Very Supportive,,No,,,,,,,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,,Yes,Yes,1,,,,,,,Some,,Not Sure,,,,No,,,,,Sometimes,1,1,,,,Not Sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275912,Somewhat easy,1,1,,1,,,,1,,1,,,,,1,,,,,,,,,,,,Not Sure,,Yes,Moderate Alignment,Slightly Supportive,,No,,,,,,,Very Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,,Yes,No,,,,,,,,,,Yes,Woman,Not Sure,Not Sure,No,,,,,Occasionally,,1,1,1,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276579,Somewhat easy,1,1,,1,,1,,,1,1,1,,,,1,,,,,,,,,1,,,Yes,Strong Alignment,Not Sure,,Very Supportive,,No,,,,,,,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,Yes,1,,1,,,,,Some,,No,,,,No,,,,,Occasionally,1,1,1,1,,Yes,,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,No,Disagree,Agree,Disagree,Sometimes,Often,Sometimes,Sometimes,Rarely,Rarely,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Female,Heterosexual,36-50,Western Europe,,,,,Bachelor's Level Degree,Yes,,"Publisher (Commercial, Society, and University)",11-100,Senior Management,6 – 10 years,11 – 20 years,Part-Time Permanent Staff,,
276818,Very easy,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,Not Sure,,Yes,Strong Alignment,Very Supportive,,Yes,<1 month,Illness (Family Member),,Minimal,,,Somewhat Satisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,,Yes,Yes,,1,,,,,,Not Sure,,Yes,Woman,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277176,Very easy,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,Not Sure,,Not Sure,,Not Supportive,,Yes,> 1 year,Involuntary (i.e. Unemployment),,Some,Negative,,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Dissatisfied,,Yes,Yes,,1,1,,,,,None,,No,,,,Yes,Female,No,Yes,,Frequently,1,1,1,1,,Yes,,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,No,Agree,Disagree,Disagree,Often,Always,Sometimes,Rarely,Rarely,Never,Disagree,Strongly Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,,,,,,,,,,Female,Heterosexual,51-65,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Master's Level Degree,No,,"Publisher (Commercial, Society, and University)","2,001- 10,000",Sales,6 – 10 years,> 21 years,Full-Time Permanent Staff,,
280809,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Sure,,Not Sure,,,,Not Applicable,,,,,,,,,,,,,,,,Not Sure,,,,,,,,,,,Yes,,,,Yes,,,,,Frequently,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280819,Very easy,1,1,,,,,,1,,,1,,,1,1,,,,,,,,,1,,,Yes,Strong Alignment,No,,Moderately Supportive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281162,Somewhat easy,1,,,1,,,,1,,1,1,,,1,,,1,,,,1,,,1,,,Not Sure,,Not Sure,,Moderately Supportive,,Yes,3 - 6 months,Parental,,Substantial,Negative,,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,,Yes,Yes,1,1,1,,,,,Minimal,,No,,,,Yes,Female,No,Yes,,Sometimes,1,1,1,1,,Not Sure,,Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Disagree,Disagree,Not Sure,Strongly Agree,Strongly Disagree,Disagree,Often,Often,Rarely,Sometimes,Sometimes,Rarely,Agree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,,,,,,,,,,Female,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,Yes,,"Publisher (Commercial, Society, and University)","2,001- 10,000",Product Development,6 – 10 years,11 – 20 years,Full-Time Permanent Staff,,
281315,Somewhat easy,,,,,,,,,,,,1,,,,,,,,,,,,,,1,Not Sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282608,Very easy,,,,,,1,,1,,,1,,,,,,,,1,,,,,1,,,Yes,Some Alignment,Yes,Moderate Alignment,Moderately Supportive,,Yes,3 - 6 months,Parental,,Minimal,,,Very Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,N/A,N/A,,Yes,Yes,1,1,,,,,,Some,,No,,,,No,,,,,Rarely,,1,,1,,Not Sure,,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,No,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Never,Often,Sometimes,Sometimes,Rarely,Rarely,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,,,,,,,,,,Female,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,Share Equal Responsibility,,"Publisher (Commercial, Society, and University)",101-500,Production,11 – 20 years,11 – 20 years,Full-Time Permanent Staff,,
283349,Not so easy,1,,,,,,,,,1,1,,,,,,,,,,,,,1,,,No,,Yes,Slight Alignment,Somewhat Supportive,,No,,,,,,,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,Yes,1,1,1,1,,1,,Substantial,,No,,,,No,,,,,Sometimes,1,1,1,1,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283877,Extremely easy,1,1,,,,,,1,1,1,1,,,,1,,,,,,1,,1,1,,,Yes,Strong Alignment,Yes,Strong Alignment,Moderately Supportive,,Yes,6 - 12 months,Sabbatical,,Some,Mixed,,Very Satisfied,Very Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Dissatisfied,,Yes,No,,,,,,,,,,No,,,,Yes,Female,Yes,Yes,,Frequently,1,1,1,1,,Yes,,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Yes,Agree,Agree,Strongly Disagree,Often,Often,Never,Sometimes,Rarely,Rarely,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,,,,,,,,,,Male,Gay/Lesbian,51-65,Western Europe,,,,,Master's Level Degree,Not Applicable,,"Publisher (Commercial, Society, and University)",101-500,Marketing/Communications,1-5 years,11 – 20 years,Full-Time Permanent Staff,,
284253,Very easy,1,1,,,,,,,,1,1,,,,1,,,,,,,,,1,,,Not Sure,,Yes,Strong Alignment,Very Supportive,,No,,,,,,,Very Satisfied,Very Satisfied,N/A,Somewhat Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284754,Somewhat easy,1,1,,1,1,,,1,1,1,1,,,,,,,,,,1,,,1,,,Yes,Moderate Alignment,Not Sure,,Somewhat Supportive,,No,,,,,,,Somewhat Dissatisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,,Yes,No,,,,,,,,,,Yes,Woman,No,Yes,Yes,Female,Yes,Not Sure,,Rarely,1,1,1,,,Not Sure,,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Yes,Disagree,Agree,Agree,Rarely,Sometimes,Rarely,Rarely,Often,Often,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,,,,,,,,,,Female,Heterosexual,20-35,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,No,,"Publisher (Commercial, Society, and University)",11-100,Acquisitions,1-5 years,6 – 10 years,Full-Time Permanent Staff,,
287989,Somewhat easy,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,No,,No,,Very Supportive,,No,,,,,,,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,N/A,Very Satisfied,Somewhat Satisfied,,No,,,,,,,,,,,No,,,,No,,,,,Sometimes,1,1,1,1,,No,,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,No,Neither Agree nor Disagree,Agree,Disagree,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,,,,,,,,,,Female,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,Yes,,Publishing Services Provider,11-100,Editorial/Peer Review,6 – 10 years,11 – 20 years,Temporary/Contract Staff,,
289177,Somewhat easy,1,,,,,,,,,,,,,,1,,,,,,,,,,,,Yes,Some Alignment,Yes,Some Alignment,Moderately Supportive,,Yes,<1 month,Illness (Family Member),,Not Sure,,,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,No,,,,,,,,,,,Not Sure,,,,Not Sure,,,,,Occasionally,,1,1,1,,Not Applicable,,Agree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Not Sure,,Agree,Agree,,Often,Sometimes,Rarely,Always,Often,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Male,Prefer Not to Answer,36-50,Central Asia,,,,,Master's Level Degree,Yes,,Publishing Services Provider,11-100,Editorial/Peer Review,6 – 10 years,11 – 20 years,Full-Time Permanent Staff,,
290154,Somewhat easy,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,Not Sure,,Yes,Some Alignment,Moderately Supportive,,No,,,,,,,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,,Yes,Yes,1,,,,,,,Minimal,,Yes,,No,Yes,No,,,,,Rarely,,1,,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290566,Not so easy,,,,,,,,,,,,,1,,,,,,,,,,,,,1,No,,Yes,Moderate Alignment,Slightly Supportive,,Yes,,Parental,,Some,Mixed,,Somewhat Dissatisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Very Dissatisfied,Somewhat Dissatisfied,Very Dissatisfied,Very Dissatisfied,,No,,,,,,,,,,,No,,,,No,,,,,Frequently,1,1,1,1,,Yes,,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Yes,Agree,Disagree,Disagree,Sometimes,Always,Rarely,Sometimes,Sometimes,Rarely,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Female,Heterosexual,51-65,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,No,,"Publisher (Commercial, Society, and University)",11-100,Sales,6 – 10 years,11 – 20 years,Full-Time Permanent Staff,,
291433,Not so easy,1,1,,,,,,1,,1,,1,,1,1,,,,,,1,,,,,,Yes,Slight Alignment,Yes,Some Alignment,Slightly Supportive,,No,,,,,,,Somewhat Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,,Yes,Yes,1,1,1,,,1,,None,,Yes,Woman,No,Yes,Yes,Female,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292963,Not so easy,1,,,,,,,1,,1,1,,,,,,,,,,,,,1,,,No,,Yes,Slight Alignment,Slightly Supportive,,No,,,,,,,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,,Yes,Yes,1,,,,,,,None,,No,,,,Yes,Male,No,Yes,,Frequently,1,1,1,1,,Yes,,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Yes,Agree,Neither Agree nor Disagree,Disagree,Sometimes,Often,Never,Sometimes,Sometimes,Sometimes,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,,,,,,,,,,Female,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,No,,"Publisher (Commercial, Society, and University)","2,001- 10,000",Editorial/Peer Review,11 – 20 years,> 21 years,Full-Time Permanent Staff,,
293168,Somewhat easy,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,Not Sure,,Yes,Moderate Alignment,Moderately Supportive,,No,,,,,,,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,,Yes,Yes,1,,1,,,,,Minimal,,No,,,,No,,,,,Rarely,1,,1,,,No,,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,No,Agree,Agree,Disagree,Sometimes,Often,Rarely,Rarely,Rarely,Never,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Male,Heterosexual,51-65,"Northern Europe (includes United Kingdom, Ireland, Scandinavia)",,,,,Ph.D./Post Doc,Share Equal Responsibility,,"Publisher (Commercial, Society, and University)",101-500,Editorial/Peer Review,11 – 20 years,11 – 20 years,Full-Time Permanent Staff,,
293485,Not so easy,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Not Sure,,Not Sure,,Not Supportive,,No,,,,,,,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,,No,,,,,,,,,,,No,,,,No,,,,,Never,,,,,,,,Strongly Disagree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Agree,No,Strongly Disagree,Agree,Agree,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,Female,Heterosexual,36-50,Western Europe,,,,,Master's Level Degree,No,,"Publisher (Commercial, Society, and University)","2,001- 10,000",Editorial/Peer Review,1-5 years,11 – 20 years,Full-Time Permanent Staff,,
295251,Not so easy,1,1,,,,,,,,1,1,1,,,1,,,,,,,,,1,,,Not Sure,,Yes,Not Sure,Very Supportive,,No,,,,,,,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,Yes,1,1,1,,,,,Some,,Yes,Woman,Yes,Somewhat,Yes,Male,Yes,Somewhat,,Sometimes,1,1,,,,Yes,,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Not Sure,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Rarely,Often,Rarely,Rarely,Sometimes,Sometimes,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,Male,Heterosexual,36-50,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Bachelor's Level Degree,Yes,,"Publisher (Commercial, Society, and University)","2,001- 10,000",Editorial/Peer Review,6 – 10 years,11 – 20 years,Full-Time Permanent Staff,,
295405,Extremely easy,1,,,,,1,1,1,1,1,1,,,1,,,,,,,,,,1,,,Yes,Strong Alignment,Yes,Strong Alignment,Very Supportive,,No,,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,,Yes,Yes,1,,1,,,,,Not Sure,,No,,,,Yes,Female,No,Yes,,Frequently,1,1,,1,,Not Sure,,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Disagree,Yes,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Sometimes,Often,Sometimes,Often,Rarely,Rarely,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,,,,,,,,Female,Heterosexual,51-65,"Northern America (includes U.S., Canada, Greenland, Bermuda)",,,,,Ph.D./Post Doc,No,,"Publisher (Commercial, Society, and University)","2,001- 10,000",Editorial/Peer Review,> 21 years,> 21 years,Full-Time Permanent Staff,,
295622,Not so easy,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,Not Sure,,Yes,Moderate Alignment,Moderately Supportive,,Yes,3 - 6 months,Other (please specify),,Substantial,Negative,,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Satisfied,,Not Sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295992,Not at all easy,1,1,,,,,,,,1,,,,,1,,,,,,,,,,,,No,,Yes,Some Alignment,Not Supportive,,No,,,,,,,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,,Yes,Yes,1,,1,,,1,,Minimal,,No,,,,Yes,Female,Yes,Not Sure,,Occasionally,1,1,,1,,Not Sure,,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Yes,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Sometimes,Always,Sometimes,Sometimes,Sometimes,Rarely,Agree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,Male,Heterosexual,36-50,Southeast Asia,,,,,Bachelor's Level Degree,Share Equal Responsibility,,"Publisher (Commercial, Society, and University)","10,001- 20,001+",Executive Management,> 21 years,> 21 years,Full-Time Permanent Staff,,
